#This data file was created by MATCH_IRIS_FOV_FLARE.PRO - P.Higgins
#The SSW LastEvents flares corresponding to each IRIS observation sequence.
#The OBSID corresponds to that in the IRIS_ALLOBS_HEK data file.
#To read this CSV file into IDL, run: IDL> readcol,'iris_allobs_hek_flares.txt',foundmatch,obsid,obstart,obsend,obsx1,obsx2,obsy1,obsy2,flareclass,flarepeak,flarestart,flareend,flarex,flarey,delim=';',comment='#',format='I,A,A,A,D,D,D,D,A,A,A,A,D,D'
#FORMAT; I,A,A,A,D,D,D,D,A,A,A,A,D,D
#FOUNDMATCH;OBSID;OBSTART;OBSEND;OBSX1;OBSX2;OBSY1;OBSY2;FLARECLASS;FLAREPEAK;FLARESTART;FLAREEND;FLAREX;FLAREY
      1;3810513141; 6-Nov-2013 11:37:54.000; 6-Nov-2013 12:45:00.000;   -580.0000;   -389.0000;   -342.0000;   -162.0000;1057,109; 6-Nov-2013 11:59:19.000, 6-Nov-2013 11:52:34.000; 6-Nov-2013 11:48:19.000, 6-Nov-2013 11:50:10.000; 6-Nov-2013 12:11:55.000, 6-Nov-2013 12:37:46.000;   -576.0000;   -268.8000
      1;3810513141; 8-Nov-2013 01:04:54.000; 8-Nov-2013 02:12:00.000;   -227.0000;    -36.0000;   -343.0000;   -163.0000;56,922,376,1011,202; 8-Nov-2013 01:23:46.000, 8-Nov-2013 01:23:36.000, 8-Nov-2013 01:23:49.000, 8-Nov-2013 01:24:19.000, 8-Nov-2013 01:23:44.000; 8-Nov-2013 01:21:46.000, 8-Nov-2013 01:22:00.000, 8-Nov-2013 01:22:49.000, 8-Nov-2013 01:22:55.000, 8-Nov-2013 01:22:56.000; 8-Nov-2013 01:26:34.000, 8-Nov-2013 01:26:24.000, 8-Nov-2013 01:26:25.000, 8-Nov-2013 01:25:55.000, 8-Nov-2013 01:26:20.000;   -268.8000;   -268.8000
      0;3810513141; 8-Nov-2013 02:53:01.000; 8-Nov-2013 03:26:34.000;   -250.0000;    -60.0000;   -317.0000;   -137.0000;;;;;      0.0000;      0.0000
      0;3860259416; 8-Nov-2013 03:36:38.000; 8-Nov-2013 03:46:24.000;   -248.0000;    -78.0000;   -332.0000;   -150.0000;;;;;      0.0000;      0.0000
      0;3882010144; 8-Nov-2013 04:30:24.000; 8-Nov-2013 04:48:26.000;     -4.0000;    244.0000;     22.0000;    150.0000;;;;;      0.0000;      0.0000
      0;3810513141; 8-Nov-2013 07:37:54.000; 8-Nov-2013 08:11:27.000;   -243.0000;    -53.0000;   -349.0000;   -169.0000;;;;;      0.0000;      0.0000
      0;3860257419; 8-Nov-2013 08:32:20.000; 8-Nov-2013 08:37:28.000;   -281.0000;   -109.0000;   -331.0000;   -149.0000;;;;;      0.0000;      0.0000
      0;3810513141; 8-Nov-2013 09:23:21.000; 8-Nov-2013 09:56:54.000;   -284.0000;    -94.0000;   -337.0000;   -157.0000;;;;;      0.0000;      0.0000
      0;3860257419; 8-Nov-2013 10:08:30.000; 8-Nov-2013 10:15:21.000;   -264.0000;    -92.0000;   -344.0000;   -162.0000;;;;;      0.0000;      0.0000
      0;3810513141; 8-Nov-2013 11:01:01.000; 8-Nov-2013 11:34:34.000;   -215.0000;    -25.0000;   -329.0000;   -149.0000;;;;;      0.0000;      0.0000
      0;3860257419; 8-Nov-2013 11:44:30.000; 8-Nov-2013 11:53:04.000;   -257.0000;    -85.0000;   -348.0000;   -166.0000;;;;;      0.0000;      0.0000
      0;3874511141; 8-Nov-2013 12:37:46.000; 8-Nov-2013 13:30:03.000;   -254.0000;    -63.0000;   -342.0000;   -162.0000;;;;;      0.0000;      0.0000
      0;3874511141; 8-Nov-2013 14:15:16.000; 8-Nov-2013 15:07:33.000;   -236.0000;    -45.0000;   -346.0000;   -166.0000;;;;;      0.0000;      0.0000
      1;3874511141; 9-Nov-2013 00:01:16.000; 9-Nov-2013 00:53:33.000;    -88.0000;    102.0000;   -344.0000;   -164.0000;1659,1659; 9-Nov-2013 01:44:36.000, 9-Nov-2013 01:44:36.000; 8-Nov-2013 23:51:00.000, 8-Nov-2013 23:51:00.000; 9-Nov-2013 02:55:36.000, 9-Nov-2013 02:55:36.000;    -38.4000;   -268.8000
      1;3810513141; 9-Nov-2013 01:27:54.000; 9-Nov-2013 02:35:00.000;    -35.0000;    155.0000;   -345.0000;   -165.0000;1659,1659,58,62,60,65,61,434; 9-Nov-2013 01:44:36.000, 9-Nov-2013 01:44:36.000, 9-Nov-2013 01:32:46.000, 9-Nov-2013 01:44:34.000, 9-Nov-2013 01:56:58.000, 9-Nov-2013 02:01:58.000, 9-Nov-2013 02:15:22.000, 9-Nov-2013 02:15:25.000; 8-Nov-2013 23:51:00.000, 8-Nov-2013 23:51:00.000, 9-Nov-2013 01:25:46.000, 9-Nov-2013 01:43:46.000, 9-Nov-2013 01:55:22.000, 9-Nov-2013 01:58:34.000, 9-Nov-2013 02:14:22.000, 9-Nov-2013 02:14:49.000; 9-Nov-2013 02:55:36.000, 9-Nov-2013 02:55:36.000, 9-Nov-2013 01:41:10.000, 9-Nov-2013 01:46:22.000, 9-Nov-2013 01:57:34.000, 9-Nov-2013 02:02:34.000, 9-Nov-2013 02:17:58.000, 9-Nov-2013 02:16:49.000;    -38.4000;   -268.8000
      0;3810513141; 9-Nov-2013 03:17:01.000; 9-Nov-2013 03:50:34.000;    -58.0000;    132.0000;   -348.0000;   -168.0000;;;;;      0.0000;      0.0000
      0;3882010144; 9-Nov-2013 04:55:24.000; 9-Nov-2013 05:13:26.000;   -260.0000;    -12.0000;      7.0000;    135.0000;;;;;      0.0000;      0.0000
      1;3860257441; 9-Nov-2013 08:08:30.000; 9-Nov-2013 08:35:26.000;     42.0000;    233.0000;   -327.0000;   -145.0000;1709,52; 9-Nov-2013 06:25:43.000, 9-Nov-2013 08:26:10.000; 9-Nov-2013 06:24:43.000, 9-Nov-2013 08:21:46.000; 9-Nov-2013 12:53:43.000, 9-Nov-2013 08:30:46.000;     38.4000;   -268.8000
      1;3810513141; 9-Nov-2013 09:39:54.000; 9-Nov-2013 10:13:27.000;    -70.0000;    120.0000;   -333.0000;   -153.0000;1709; 9-Nov-2013 06:25:43.000; 9-Nov-2013 06:24:43.000; 9-Nov-2013 12:53:43.000;     38.4000;   -268.8000
      1;3860257416; 9-Nov-2013 10:30:50.000; 9-Nov-2013 10:39:24.000;    -40.0000;    130.0000;   -340.0000;   -160.0000;1709; 9-Nov-2013 06:25:43.000; 9-Nov-2013 06:24:43.000; 9-Nov-2013 12:53:43.000;     38.4000;   -268.8000
      1;3860257403; 9-Nov-2013 11:24:30.000; 9-Nov-2013 11:54:23.000;     15.0000;    136.0000;   -322.0000;   -194.0000;1709; 9-Nov-2013 06:25:43.000; 9-Nov-2013 06:24:43.000; 9-Nov-2013 12:53:43.000;     38.4000;   -268.8000
      0;3860257403; 9-Nov-2013 12:04:15.000; 9-Nov-2013 12:17:26.000;     94.0000;    215.0000;   -298.0000;   -170.0000;;;;;      0.0000;      0.0000
      1;3810509441; 9-Nov-2013 12:52:41.000; 9-Nov-2013 13:50:46.000;    123.0000;    314.0000;   -328.0000;   -146.0000;37; 9-Nov-2013 13:43:46.000; 9-Nov-2013 13:42:10.000; 9-Nov-2013 13:47:22.000;    192.0000;   -268.8000
      1;3810509441; 9-Nov-2013 14:29:32.000; 9-Nov-2013 15:27:37.000;    123.0000;    314.0000;   -328.0000;   -146.0000;75; 9-Nov-2013 15:07:10.000; 9-Nov-2013 14:56:10.000; 9-Nov-2013 15:19:58.000;    115.2000;   -268.8000
      0;3810511141; 9-Nov-2013 16:23:16.000; 9-Nov-2013 17:15:41.000;     70.0000;    261.0000;   -328.0000;   -148.0000;;;;;      0.0000;      0.0000
      0;3810513141; 9-Nov-2013 21:23:01.000; 9-Nov-2013 21:56:34.000;    125.0000;    315.0000;   -327.0000;   -147.0000;;;;;      0.0000;      0.0000
      0;3810513141; 9-Nov-2013 22:58:01.000; 9-Nov-2013 23:31:34.000;    124.0000;    314.0000;   -321.0000;   -141.0000;;;;;      0.0000;      0.0000
      0;3810513141;10-Nov-2013 00:18:54.000;10-Nov-2013 00:52:27.000;    178.0000;    368.0000;   -320.0000;   -140.0000;;;;;      0.0000;      0.0000
      1;3810513141;10-Nov-2013 01:52:54.000;10-Nov-2013 02:26:27.000;    178.0000;    368.0000;   -320.0000;   -140.0000;53;10-Nov-2013 02:36:34.000;10-Nov-2013 02:26:22.000;10-Nov-2013 02:42:34.000;    192.0000;   -268.8000
      1;3810513141;10-Nov-2013 03:30:32.000;10-Nov-2013 04:04:05.000;    178.0000;    368.0000;   -320.0000;   -140.0000;47;10-Nov-2013 03:36:10.000;10-Nov-2013 03:30:58.000;10-Nov-2013 03:37:46.000;    192.0000;   -268.8000
      0;3882010144;10-Nov-2013 05:19:24.000;10-Nov-2013 05:37:26.000;   -128.0000;    120.0000;    -48.0000;     80.0000;;;;;      0.0000;      0.0000
      0;3810513141;10-Nov-2013 08:26:54.000;10-Nov-2013 09:00:27.000;    227.0000;    417.0000;   -308.0000;   -128.0000;;;;;      0.0000;      0.0000
      0;3810513141;10-Nov-2013 11:38:54.000;10-Nov-2013 12:12:27.000;    227.0000;    417.0000;   -308.0000;   -128.0000;;;;;      0.0000;      0.0000
      0;3810513141;10-Nov-2013 13:16:17.000;10-Nov-2013 13:49:50.000;    227.0000;    417.0000;   -308.0000;   -128.0000;;;;;      0.0000;      0.0000
      0;3860257404;10-Nov-2013 15:09:30.000;10-Nov-2013 15:54:08.000;    282.0000;    451.0000;   -315.0000;   -133.0000;;;;;      0.0000;      0.0000
      0;3860257403;10-Nov-2013 16:48:30.000;10-Nov-2013 17:32:27.000;    725.0000;    846.0000;   -400.0000;   -272.0000;;;;;      0.0000;      0.0000
      1;3810513141;10-Nov-2013 21:45:01.000;10-Nov-2013 22:18:34.000;    331.0000;    521.0000;   -315.0000;   -135.0000;66;10-Nov-2013 22:24:58.000;10-Nov-2013 22:04:22.000;10-Nov-2013 22:28:46.000;    345.6000;   -268.8000
      1;3810513141;10-Nov-2013 23:18:54.000;10-Nov-2013 23:52:27.000;    734.0000;    924.0000;   -410.0000;   -230.0000;44;10-Nov-2013 23:38:10.000;10-Nov-2013 23:36:58.000;10-Nov-2013 23:39:46.000;    883.2000;   -345.6000
      0;3810513141;11-Nov-2013 00:39:39.000;11-Nov-2013 01:13:12.000;    734.0000;    924.0000;   -410.0000;   -230.0000;;;;;      0.0000;      0.0000
      0;3810513141;11-Nov-2013 02:17:16.000;11-Nov-2013 02:50:49.000;    734.0000;    924.0000;   -410.0000;   -230.0000;;;;;      0.0000;      0.0000
      0;3882010144;11-Nov-2013 05:42:54.000;11-Nov-2013 06:00:56.000;    -85.0000;    163.0000;    -10.0000;    118.0000;;;;;      0.0000;      0.0000
      0;3860257441;11-Nov-2013 07:11:23.000;11-Nov-2013 07:49:05.000;    397.0000;    588.0000;   -317.0000;   -135.0000;;;;;      0.0000;      0.0000
      1;3860257441;11-Nov-2013 08:49:23.000;11-Nov-2013 09:27:05.000;    397.0000;    588.0000;   -317.0000;   -137.0000;29,346;11-Nov-2013 09:10:34.000,11-Nov-2013 09:11:13.000;11-Nov-2013 09:09:58.000,11-Nov-2013 09:10:13.000;11-Nov-2013 09:12:10.000,11-Nov-2013 09:13:25.000;    576.0000;   -268.8000
      1;3860257441;11-Nov-2013 10:26:23.000;11-Nov-2013 10:58:42.000;    397.0000;    588.0000;   -317.0000;   -137.0000;945;11-Nov-2013 10:05:36.000;11-Nov-2013 10:02:00.000;11-Nov-2013 10:30:36.000;    499.2000;   -268.8000
      1;3860257441;11-Nov-2013 12:04:23.000;11-Nov-2013 12:58:15.000;    397.0000;    588.0000;   -317.0000;   -135.0000;965,241;11-Nov-2013 16:59:13.000,11-Nov-2013 13:36:58.000;11-Nov-2013 11:57:01.000,11-Nov-2013 12:38:10.000;11-Nov-2013 18:21:37.000,11-Nov-2013 14:02:58.000;    576.0000;   -268.8000
      1;3860257441;11-Nov-2013 12:58:27.000;11-Nov-2013 13:03:49.000;    397.0000;    588.0000;   -317.0000;   -135.0000;965,241;11-Nov-2013 16:59:13.000,11-Nov-2013 13:36:58.000;11-Nov-2013 11:57:01.000,11-Nov-2013 12:38:10.000;11-Nov-2013 18:21:37.000,11-Nov-2013 14:02:58.000;    576.0000;   -268.8000
      1;3860257441;11-Nov-2013 13:40:38.000;11-Nov-2013 14:39:53.000;    397.0000;    588.0000;   -317.0000;   -135.0000;965,241,112,932,1394,89;11-Nov-2013 16:59:13.000,11-Nov-2013 13:36:58.000,11-Nov-2013 14:27:46.000,11-Nov-2013 14:26:48.000,11-Nov-2013 14:27:07.000,11-Nov-2013 14:39:34.000;11-Nov-2013 11:57:01.000,11-Nov-2013 12:38:10.000,11-Nov-2013 14:20:34.000,11-Nov-2013 14:24:24.000,11-Nov-2013 14:26:07.000,11-Nov-2013 14:35:22.000;11-Nov-2013 18:21:37.000,11-Nov-2013 14:02:58.000,11-Nov-2013 14:34:10.000,11-Nov-2013 14:41:00.000,11-Nov-2013 14:34:31.000,11-Nov-2013 14:45:10.000;    576.0000;   -268.8000
      1;3810513141;11-Nov-2013 15:35:01.000;11-Nov-2013 16:08:34.000;    433.0000;    623.0000;   -326.0000;   -146.0000;965,65;11-Nov-2013 16:59:13.000,11-Nov-2013 15:53:46.000;11-Nov-2013 11:57:01.000,11-Nov-2013 15:48:34.000;11-Nov-2013 18:21:37.000,11-Nov-2013 16:01:22.000;    576.0000;   -268.8000
      1;3810513141;11-Nov-2013 17:15:01.000;11-Nov-2013 17:48:34.000;    467.0000;    657.0000;   -312.0000;   -132.0000;965,273;11-Nov-2013 16:59:13.000,11-Nov-2013 16:59:34.000;11-Nov-2013 11:57:01.000,11-Nov-2013 16:57:34.000;11-Nov-2013 18:21:37.000,11-Nov-2013 17:36:46.000;    576.0000;   -268.8000
      0;3810513141;11-Nov-2013 18:55:02.000;11-Nov-2013 19:28:34.000;    478.0000;    668.0000;   -318.0000;   -138.0000;;;;;      0.0000;      0.0000
      0;3860257441;11-Nov-2013 20:31:31.000;11-Nov-2013 21:09:12.000;    485.0000;    676.0000;   -304.0000;   -124.0000;;;;;      0.0000;      0.0000
      0;3810513141;11-Nov-2013 22:09:02.000;11-Nov-2013 22:42:34.000;    519.0000;    709.0000;   -323.0000;   -143.0000;;;;;      0.0000;      0.0000
      0;3810513141;12-Nov-2013 01:03:59.000;12-Nov-2013 01:37:32.000;    526.0000;    716.0000;   -316.0000;   -136.0000;;;;;      0.0000;      0.0000
      0;3810513141;12-Nov-2013 02:41:36.000;12-Nov-2013 03:15:09.000;    526.0000;    716.0000;   -316.0000;   -136.0000;;;;;      0.0000;      0.0000
      0;3880259702;12-Nov-2013 04:21:14.000;12-Nov-2013 04:36:15.000;    -33.0000;     27.0000;    905.0000;    971.0000;;;;;      0.0000;      0.0000
      0;3880259702;12-Nov-2013 05:56:52.000;12-Nov-2013 05:57:11.000;    -33.0000;     27.0000;    905.0000;    971.0000;;;;;      0.0000;      0.0000
      0;3882010144;12-Nov-2013 06:07:25.000;12-Nov-2013 06:25:26.000;    -87.0000;    161.0000;     26.0000;    154.0000;;;;;      0.0000;      0.0000
      1;3810513141;12-Nov-2013 14:04:59.000;12-Nov-2013 14:38:31.000;    607.0000;    797.0000;   -296.0000;   -116.0000;42;12-Nov-2013 14:09:46.000;12-Nov-2013 14:08:22.000;12-Nov-2013 14:11:10.000;    806.4000;   -192.0000
      0;3860257441;12-Nov-2013 14:41:24.000;12-Nov-2013 15:02:56.000;    606.0000;    797.0000;   -296.0000;   -114.0000;;;;;      0.0000;      0.0000
      0;3860257441;12-Nov-2013 15:56:31.000;12-Nov-2013 16:39:36.000;    634.0000;    825.0000;   -301.0000;   -121.0000;;;;;      0.0000;      0.0000
      0;3860257404;12-Nov-2013 17:38:31.000;12-Nov-2013 18:27:36.000;    657.0000;    826.0000;   -309.0000;   -127.0000;;;;;      0.0000;      0.0000
      0;3810513141;12-Nov-2013 22:32:25.000;12-Nov-2013 23:05:57.000;    681.0000;    871.0000;   -282.0000;   -102.0000;;;;;      0.0000;      0.0000
      0;3810513141;13-Nov-2013 01:28:19.000;13-Nov-2013 02:01:51.000;    681.0000;    871.0000;   -282.0000;   -102.0000;;;;;      0.0000;      0.0000
      1;3810513141;13-Nov-2013 03:05:57.000;13-Nov-2013 03:39:29.000;    681.0000;    868.0000;   -282.0000;   -102.0000;51;13-Nov-2013 03:18:10.000;13-Nov-2013 03:14:22.000;13-Nov-2013 03:24:58.000;    806.4000;   -268.8000
      0;3860257403;13-Nov-2013 06:29:31.000;13-Nov-2013 06:59:23.000;    706.0000;    827.0000;   -273.0000;   -145.0000;;;;;      0.0000;      0.0000
      0;3810513141;13-Nov-2013 08:07:02.000;13-Nov-2013 08:40:34.000;    746.0000;    936.0000;   -304.0000;   -124.0000;;;;;      0.0000;      0.0000
      0;3860257419;13-Nov-2013 11:21:31.000;13-Nov-2013 11:52:21.000;    712.0000;    884.0000;   -320.0000;   -138.0000;;;;;      0.0000;      0.0000
      0;3810513141;13-Nov-2013 16:31:02.000;13-Nov-2013 17:04:34.000;    725.0000;    915.0000;   -315.0000;   -135.0000;;;;;      0.0000;      0.0000
      1;3810513141;13-Nov-2013 18:11:02.000;13-Nov-2013 18:44:34.000;    771.0000;    961.0000;   -311.0000;   -131.0000;2555;13-Nov-2013 17:52:43.000;13-Nov-2013 17:50:55.000;13-Nov-2013 18:11:31.000;    883.2000;   -192.0000
      0;3860257403;13-Nov-2013 19:49:31.000;13-Nov-2013 20:29:56.000;    798.0000;    919.0000;   -260.0000;   -132.0000;;;;;      0.0000;      0.0000
      0;3860257419;13-Nov-2013 21:24:30.000;13-Nov-2013 22:00:30.000;    756.0000;    928.0000;   -316.0000;   -134.0000;;;;;      0.0000;      0.0000
      0;3860257441;14-Nov-2013 00:24:30.000;14-Nov-2013 01:18:22.000;    779.0000;    970.0000;   -304.0000;   -122.0000;;;;;      0.0000;      0.0000
      0;3882010144;14-Nov-2013 05:15:24.000;14-Nov-2013 05:33:26.000;    -51.0000;    197.0000;   -161.0000;    -33.0000;;;;;      0.0000;      0.0000
      0;3804008124;14-Nov-2013 11:45:55.000;14-Nov-2013 12:32:55.000;    389.0000;    453.0000;   -499.0000;   -431.0000;;;;;      0.0000;      0.0000
      0;3810513141;14-Nov-2013 13:25:09.000;14-Nov-2013 13:58:42.000;    829.0000;   1019.0000;   -300.0000;   -120.0000;;;;;      0.0000;      0.0000
      0;3810513141;14-Nov-2013 15:11:09.000;14-Nov-2013 15:44:42.000;    833.0000;   1023.0000;   -297.0000;   -117.0000;;;;;      0.0000;      0.0000
      0;3804006117;14-Nov-2013 16:51:43.000;14-Nov-2013 17:25:50.000;   -368.0000;   -304.0000;   -385.0000;   -317.0000;;;;;      0.0000;      0.0000
      1;3804006117;14-Nov-2013 18:29:43.000;14-Nov-2013 19:03:50.000;   -418.0000;   -354.0000;   -379.0000;   -311.0000;104,903,626,1478;14-Nov-2013 18:50:46.000,14-Nov-2013 18:44:36.000,14-Nov-2013 18:45:13.000,14-Nov-2013 18:45:07.000;14-Nov-2013 18:33:58.000,14-Nov-2013 18:44:00.000,14-Nov-2013 18:44:13.000,14-Nov-2013 18:44:19.000;14-Nov-2013 19:05:46.000,14-Nov-2013 18:47:12.000,14-Nov-2013 18:48:25.000,14-Nov-2013 18:48:19.000;   -422.4000;   -345.6000
      1;3860257403;14-Nov-2013 20:09:30.000;14-Nov-2013 20:43:46.000;   -478.0000;   -357.0000;   -448.0000;   -320.0000;91,993,609,1435,1284,543,1405;14-Nov-2013 20:33:34.000,14-Nov-2013 20:15:48.000,14-Nov-2013 20:15:49.000,14-Nov-2013 20:15:43.000,14-Nov-2013 20:28:00.000,14-Nov-2013 20:29:49.000,14-Nov-2013 20:27:55.000;14-Nov-2013 20:13:34.000,14-Nov-2013 20:14:36.000,14-Nov-2013 20:14:37.000,14-Nov-2013 20:14:43.000,14-Nov-2013 20:27:00.000,14-Nov-2013 20:27:01.000,14-Nov-2013 20:27:07.000;14-Nov-2013 20:50:10.000,14-Nov-2013 20:17:48.000,14-Nov-2013 20:18:13.000,14-Nov-2013 20:17:55.000,14-Nov-2013 20:31:12.000,14-Nov-2013 20:31:37.000,14-Nov-2013 20:30:43.000;   -422.4000;   -345.6000
      0;3860006145;15-Nov-2013 00:46:43.000;15-Nov-2013 01:44:37.000;   -533.0000;   -237.0000;   -449.0000;   -269.0000;;;;;      0.0000;      0.0000
      0;3800010102;15-Nov-2013 02:24:52.000;15-Nov-2013 03:19:42.000;    617.0000;    678.0000;   -181.0000;   -113.0000;;;;;      0.0000;      0.0000
      0;3882010144;15-Nov-2013 05:40:24.000;15-Nov-2013 05:58:26.000;    -24.0000;    224.0000;    -93.0000;     35.0000;;;;;      0.0000;      0.0000
      0;3893012103;15-Nov-2013 07:17:22.000;15-Nov-2013 07:43:00.000;    323.0000;    444.0000;    245.0000;    373.0000;;;;;      0.0000;      0.0000
      0;3813012103;15-Nov-2013 08:55:22.000;15-Nov-2013 09:27:10.000;    325.0000;    446.0000;    247.0000;    373.0000;;;;;      0.0000;      0.0000
      0;4202400003;15-Nov-2013 10:24:49.000;15-Nov-2013 10:42:05.000;     73.0000;    245.0000;    236.0000;    418.0000;;;;;      0.0000;      0.0000
      1;3844007604;15-Nov-2013 12:09:17.000;15-Nov-2013 13:06:15.000;    232.0000;    398.0000;   -467.0000;   -289.0000;43,756,463;15-Nov-2013 12:20:46.000,15-Nov-2013 12:20:48.000,15-Nov-2013 12:20:49.000;15-Nov-2013 12:19:58.000,15-Nov-2013 12:20:12.000,15-Nov-2013 12:20:13.000;15-Nov-2013 12:25:10.000,15-Nov-2013 12:22:36.000,15-Nov-2013 12:25:01.000;    268.8000;   -268.8000
      0;4202400003;15-Nov-2013 14:23:04.000;15-Nov-2013 14:40:20.000;    116.0000;    288.0000;    242.0000;    424.0000;;;;;      0.0000;      0.0000
      0;3884008102;15-Nov-2013 15:34:38.000;15-Nov-2013 16:20:35.000;    221.0000;    282.0000;   -328.0000;   -260.0000;;;;;      0.0000;      0.0000
      1;3810513141;15-Nov-2013 17:16:09.000;15-Nov-2013 17:49:42.000;   -369.0000;   -179.0000;   -464.0000;   -284.0000;71,608;15-Nov-2013 17:28:22.000,15-Nov-2013 17:22:48.000;15-Nov-2013 17:21:22.000,15-Nov-2013 17:22:00.000;15-Nov-2013 18:07:46.000,15-Nov-2013 17:24:48.000;   -268.8000;   -422.4000
      1;3810513141;15-Nov-2013 18:55:09.000;15-Nov-2013 19:28:42.000;   -355.0000;   -165.0000;   -461.0000;   -281.0000;37;15-Nov-2013 19:15:34.000;15-Nov-2013 19:13:46.000;15-Nov-2013 19:17:10.000;   -115.2000;   -268.8000
      1;3810513141;15-Nov-2013 20:32:09.000;15-Nov-2013 21:05:42.000;   -340.0000;   -150.0000;   -468.0000;   -288.0000;51;15-Nov-2013 20:51:46.000;15-Nov-2013 20:46:58.000;15-Nov-2013 20:55:34.000;   -192.0000;   -345.6000
      0;3800257441;15-Nov-2013 22:07:30.000;15-Nov-2013 22:45:14.000;   -339.0000;   -148.0000;   -468.0000;   -286.0000;;;;;      0.0000;      0.0000
      0;3804009403;15-Nov-2013 23:41:38.000;16-Nov-2013 00:28:13.000;   -245.0000;   -124.0000;   -420.0000;   -292.0000;;;;;      0.0000;      0.0000
      0;3882010144;16-Nov-2013 04:25:24.000;16-Nov-2013 04:43:26.000;   -124.0000;    124.0000;   -142.0000;    -14.0000;;;;;      0.0000;      0.0000
      0;3803010141;16-Nov-2013 05:56:09.000;16-Nov-2013 06:31:43.000;    -96.0000;     94.0000;   -144.0000;     36.0000;;;;;      0.0000;      0.0000
      0;3803010103;16-Nov-2013 07:33:45.000;16-Nov-2013 08:08:45.000;    -61.0000;     59.0000;   -118.0000;      8.0000;;;;;      0.0000;      0.0000
      0;3803010141;16-Nov-2013 09:11:09.000;16-Nov-2013 09:46:43.000;     94.0000;    285.0000;   -146.0000;     34.0000;;;;;      0.0000;      0.0000
      0;3803010103;16-Nov-2013 10:48:45.000;16-Nov-2013 11:23:45.000;    129.0000;    250.0000;   -119.0000;      7.0000;;;;;      0.0000;      0.0000
      1;3800257441;16-Nov-2013 12:34:38.000;16-Nov-2013 13:17:46.000;   -165.0000;     25.0000;   -469.0000;   -289.0000;47,50,35;16-Nov-2013 12:39:22.000,16-Nov-2013 12:45:34.000,16-Nov-2013 13:14:46.000;16-Nov-2013 12:38:46.000,16-Nov-2013 12:43:34.000,16-Nov-2013 13:13:58.000;16-Nov-2013 12:41:22.000,16-Nov-2013 12:47:46.000,16-Nov-2013 13:16:58.000;   -115.2000;   -422.4000
      1;3800257441;17-Nov-2013 00:04:38.000;17-Nov-2013 00:47:46.000;   -105.0000;     85.0000;   -469.0000;   -287.0000;33;17-Nov-2013 00:33:22.000;17-Nov-2013 00:31:58.000;17-Nov-2013 00:34:10.000;     38.4000;   -422.4000
      1;3804009403;17-Nov-2013 01:35:38.000;17-Nov-2013 02:30:09.000;    -19.0000;    101.0000;   -438.0000;   -312.0000;26,40,852,493,410,31;17-Nov-2013 01:45:58.000,17-Nov-2013 01:55:34.000,17-Nov-2013 01:53:31.000,17-Nov-2013 01:53:36.000,17-Nov-2013 01:53:49.000,17-Nov-2013 02:13:46.000;17-Nov-2013 01:44:58.000,17-Nov-2013 01:52:10.000,17-Nov-2013 01:53:07.000,17-Nov-2013 01:53:12.000,17-Nov-2013 01:53:13.000,17-Nov-2013 02:12:22.000;17-Nov-2013 01:46:58.000,17-Nov-2013 01:57:46.000,17-Nov-2013 01:56:43.000,17-Nov-2013 01:56:12.000,17-Nov-2013 01:56:37.000,17-Nov-2013 02:27:34.000;     38.4000;   -422.4000
      0;3803010141;17-Nov-2013 03:13:24.000;17-Nov-2013 03:48:58.000;    288.0000;    479.0000;   -152.0000;     28.0000;;;;;      0.0000;      0.0000
      0;3803010103;17-Nov-2013 04:42:45.000;17-Nov-2013 05:17:45.000;    329.0000;    450.0000;   -123.0000;      3.0000;;;;;      0.0000;      0.0000
      0;3803010141;17-Nov-2013 06:20:09.000;17-Nov-2013 06:55:43.000;    482.0000;    673.0000;   -140.0000;     40.0000;;;;;      0.0000;      0.0000
      0;3803010103;17-Nov-2013 07:57:45.000;17-Nov-2013 08:32:45.000;    517.0000;    638.0000;   -114.0000;     12.0000;;;;;      0.0000;      0.0000
      1;3803010141;17-Nov-2013 09:36:09.000;17-Nov-2013 10:11:43.000;    674.0000;    865.0000;   -149.0000;     31.0000;32;17-Nov-2013 09:55:10.000;17-Nov-2013 09:53:58.000;17-Nov-2013 09:56:58.000;    729.6000;   -192.0000
      0;3803010103;17-Nov-2013 11:12:45.000;17-Nov-2013 11:47:45.000;    709.0000;    830.0000;   -123.0000;      3.0000;;;;;      0.0000;      0.0000
      1;3800257441;17-Nov-2013 12:58:30.000;17-Nov-2013 13:47:02.000;      0.0000;    190.0000;   -465.0000;   -283.0000;59;17-Nov-2013 12:45:58.000;17-Nov-2013 12:40:46.000;17-Nov-2013 13:08:10.000;     38.4000;   -422.4000
